1496171463221	39.932345000000005	-7.238968333333334

1496171463723	39.932345000000005	-7.238968333333334

1496171464227	39.932244999999995	-7.2390316666666665

1496171464732	39.932244999999995	-7.2390316666666665

1496171465236	39.93213333333333	-7.239096666666668

1496171465759	39.93213333333333	-7.239096666666668

1496171466278	39.93201166666667	-7.23917

1496171466781	39.93201166666667	-7.23917

1496171467284	39.93188166666666	-7.239251666666666

1496171467786	39.93188166666666	-7.239251666666666

