1495398946489	40.138376666666666	-7.5036233333333335

1495398946995	40.13838333333333	-7.503638333333333

1495398947498	40.13838333333333	-7.503638333333333

1495398947999	40.138391666666664	-7.503651666666667

1495398948501	40.138391666666664	-7.503651666666667

1495398949005	40.13839666666667	-7.503661666666666

1495398949513	40.13839666666667	-7.503661666666666

1495398950018	40.138403333333336	-7.503671666666666

1495398950521	40.138403333333336	-7.503671666666666

1495398951024	40.13840166666667	-7.503688333333334

