1495752376660	40.13706333333334	-7.5020066666666665

1495752376662	40.13706333333334	-7.5020066666666665

1495752377164	40.13707	-7.501991666666667

1495752377172	40.13707	-7.501991666666667

1495752377674	40.13707	-7.501991666666667

1495752377679	40.13707	-7.501991666666667

1495752378181	40.13708166666667	-7.501978333333334

1495752378182	40.13708166666667	-7.501978333333334

1495752378684	40.13708166666667	-7.501978333333334

1495752378686	40.13708166666667	-7.501978333333334

1495752379194	40.137098333333334	-7.501968333333334

1495752379197	40.137098333333334	-7.501968333333334

1495752379699	40.137098333333334	-7.501968333333334

1495752379703	40.137098333333334	-7.501968333333334

1495752380207	40.1397228	-7.5015015

1495752380211	40.1397228	-7.5015015

1495752380714	40.1397228	-7.5015015

1495752380715	40.1397228	-7.5015015

1495752381217	40.137116666666664	-7.501958333333333

1495752381219	40.137116666666664	-7.501958333333333

