1495484850734	40.138145	-7.502345000000001

1495484850756	40.138145	-7.502345000000001

1495484851259	40.13815	-7.502358333333333

1495484851259	40.13815	-7.502358333333333

1495484851762	40.13815	-7.502358333333333

1495484851763	40.13815	-7.502358333333333

1495484852264	40.138153333333335	-7.50237

1495484852265	40.138153333333335	-7.50237

1495484852772	40.138153333333335	-7.50237

1495484852772	40.138153333333335	-7.50237

1495484853275	40.13815666666667	-7.50238

1495484853276	40.13815666666667	-7.50238

1495484853784	40.13815666666667	-7.50238

1495484853788	40.13815666666667	-7.50238

1495484854289	40.13816	-7.502395

1495484854290	40.13816	-7.502395

1495484854790	40.13816	-7.502395

1495484854806	40.13816	-7.502395

1495484855308	40.138165	-7.502406666666667

1495484855310	40.138165	-7.502406666666667

