1496738953780	0.0	0.0

1496738954234	0.0	0.0

1496738954662	0.0	0.0

1496738954742	0.0	0.0

1496738955045	0.0	0.0

1496738955165	0.0	0.0

1496738955243	0.0	0.0

1496738955549	0.0	0.0

1496738955667	0.0	0.0

1496738955745	0.0	0.0

1496738956057	0.0	0.0

1496738956169	0.0	0.0

1496738956253	0.0	0.0

1496738956492	0.0	0.0

1496738956559	0.0	0.0

1496738956669	0.0	0.0

1496738956764	0.0	0.0

1496738956997	0.0	0.0

1496738957061	0.0	0.0

1496738957172	0.0	0.0

1496738957265	0.0	0.0

1496738957499	0.0	0.0

1496738957580	0.0	0.0

1496738957674	0.0	0.0

1496738957767	0.0	0.0

1496738958001	0.0	0.0

1496738958081	0.0	0.0

1496738958176	0.0	0.0

1496738958268	0.0	0.0

1496738958503	0.0	0.0

1496738958590	0.0	0.0

