1494021936473	40.13909	-7.49824

1494021936618	40.13909	-7.49824

1494021936976	40.13909	-7.49824

1494021937121	40.13909	-7.49824

1494021937478	40.13909	-7.49824

1494021937623	40.13909	-7.49824

1494021937980	40.13909	-7.49824

1494021938124	40.13909	-7.49824

1494021938485	40.13909	-7.49824

1494021938627	40.13909	-7.49824

1494021938987	40.13909	-7.49824

1494021939138	40.13909	-7.49824

1494021939490	40.13909	-7.49824

1494021939642	40.13909	-7.49824

1494021939991	40.13909	-7.49824

1494021940147	40.13909	-7.49824

1494021940495	40.13909	-7.49824

1494021940648	40.13909	-7.49824

1494021940997	40.13909	-7.49824

