1495727864394	40.141228424364904	-7.502805149444845

1495727864899	40.141228424364904	-7.502805149444845

1495727865455	40.141228424364904	-7.502805149444845

1495727865965	40.141228424364904	-7.502805149444845

1495727866473	40.141228424364904	-7.502805149444845

1495727866975	40.141228424364904	-7.502805149444845

1495727867507	40.141228424364904	-7.502805149444845

1495727868023	40.141228424364904	-7.502805149444845

1495727868535	40.141228424364904	-7.502805149444845

1495727869049	40.141228424364904	-7.502805149444845

