1495418041461	-17.8	-9.7	-32.6

1495418041470	-17.8	-9.7	-32.6

1495418041480	-17.8	-9.7	-32.6

1495418041490	-17.8	-9.7	-32.6

1495418041500	-17.8	-9.7	-32.6

1495418041510	-17.8	-9.7	-32.6

1495418041520	-17.8	-9.7	-32.6

1495418041530	-17.8	-9.7	-32.6

1495418041540	-17.8	-9.7	-32.6

1495418041559	-17.8	-9.7	-32.6

1495418041560	-17.8	-9.7	-32.6

1495418041571	-17.8	-9.7	-32.6

1495418041581	-17.8	-9.7	-32.6

1495418041590	-17.8	-9.7	-32.6

1495418041600	-17.8	-9.7	-32.6

1495418041613	-17.8	-9.7	-32.6

1495418041620	-17.8	-9.7	-32.6

1495418041630	-17.8	-9.7	-32.6

1495418041640	-17.8	-9.7	-32.6

1495418041651	-17.8	-9.7	-32.6

1495418041660	-17.8	-9.7	-32.6

1495418041672	-17.8	-9.7	-32.6

1495418041680	-17.8	-9.7	-32.6

1495418041693	-17.8	-9.7	-32.6

1495418041699	-17.8	-9.3	-32.6

1495418041710	-17.8	-9.3	-32.6

1495418041720	-17.8	-9.3	-32.6

1495418041730	-17.8	-9.3	-32.6

1495418041741	-17.8	-9.3	-32.6

1495418041750	-17.8	-9.3	-32.6

1495418041760	-17.8	-9.3	-32.6

1495418041770	-17.8	-9.3	-32.6

1495418041780	-17.8	-9.3	-32.6

1495418041791	-17.8	-9.3	-32.6

1495418041800	-17.8	-9.3	-32.6

1495418041810	-17.8	-9.3	-32.6

1495418041820	-17.8	-9.3	-32.6

1495418041830	-17.8	-9.3	-32.6

1495418041840	-17.8	-9.3	-32.6

1495418041850	-17.8	-9.3	-32.6

1495418041862	-17.8	-9.3	-32.6

1495418041870	-17.8	-9.3	-32.6

1495418041880	-17.8	-9.3	-32.6

1495418041890	-17.8	-9.3	-32.6

1495418041900	-17.8	-9.3	-32.6

1495418041910	-17.8	-9.3	-32.6

1495418041919	-17.8	-9.3	-32.6

1495418041930	-17.8	-9.3	-32.6

1495418041940	-17.8	-9.3	-32.6

1495418041950	-17.8	-9.3	-32.6

1495418041961	-17.8	-9.3	-32.6

1495418041970	-17.8	-9.3	-32.6

1495418041980	-17.8	-9.3	-32.6

1495418041990	-17.8	-9.3	-32.6

1495418042000	-17.8	-9.3	-32.6

1495418042010	-17.8	-9.3	-32.6

1495418042021	-17.8	-9.3	-32.6

1495418042030	-17.8	-9.3	-32.6

1495418042039	-17.8	-9.3	-32.6

1495418042050	-17.8	-9.3	-32.6

1495418042060	-17.8	-9.3	-32.6

1495418042070	-17.8	-9.3	-32.6

1495418042080	-17.8	-9.3	-32.6

1495418042092	-17.8	-9.3	-32.6

1495418042113	-17.8	-9.3	-32.6

1495418042114	-17.8	-9.3	-32.6

1495418042120	-17.8	-9.3	-32.6

1495418042130	-17.8	-9.3	-32.6

1495418042140	-17.8	-9.3	-32.6

1495418042150	-17.8	-9.3	-32.6

1495418042160	-17.8	-9.3	-32.6

1495418042170	-17.8	-9.3	-32.6

1495418042180	-17.8	-9.3	-32.6

1495418042190	-17.8	-9.3	-32.6

1495418042200	-17.8	-9.3	-32.6

1495418042210	-17.8	-9.3	-32.6

1495418042220	-17.8	-9.3	-32.6

1495418042231	-17.8	-9.3	-32.6

1495418042240	-17.8	-9.3	-32.6

1495418042250	-17.8	-9.3	-32.6

1495418042260	-17.8	-9.3	-32.6

1495418042270	-17.8	-9.3	-32.6

1495418042280	-17.8	-9.3	-32.6

1495418042290	-17.8	-9.3	-32.6

1495418042300	-17.8	-9.3	-32.6

1495418042310	-17.8	-9.7	-32.6

1495418042320	-17.8	-9.7	-32.6

1495418042330	-17.8	-9.7	-32.6

1495418042340	-17.8	-9.7	-32.6

1495418042350	-17.8	-9.7	-32.6

1495418042360	-17.8	-9.7	-32.6

1495418042370	-17.8	-9.7	-32.6

1495418042380	-17.8	-9.7	-32.6

1495418042390	-17.8	-9.7	-32.6

1495418042400	-17.8	-9.7	-32.6

1495418042410	-17.8	-9.7	-32.6

1495418042423	-17.8	-9.7	-32.6

1495418042430	-17.8	-9.7	-32.6

1495418042443	-17.8	-9.7	-32.6

1495418042449	-17.8	-9.7	-32.6

1495418042459	-17.8	-9.7	-32.6

1495418042469	-17.8	-9.7	-32.6

1495418042480	-17.8	-9.7	-32.6

1495418042491	-17.8	-9.7	-32.6

1495418042500	-17.8	-9.7	-32.6

1495418042511	-17.8	-9.7	-32.6

1495418042520	-17.8	-9.7	-32.6

1495418042530	-17.8	-9.7	-32.6

1495418042540	-17.8	-9.7	-32.6

1495418042550	-17.8	-9.7	-32.6

1495418042560	-17.8	-9.7	-32.6

1495418042569	-17.8	-9.7	-32.6

1495418042580	-17.8	-9.7	-32.6

1495418042591	-17.8	-9.7	-32.6

1495418042605	-17.8	-9.7	-32.6

1495418042610	-17.8	-9.7	-32.6

1495418042620	-17.8	-9.7	-32.6

1495418042630	-17.8	-9.7	-32.6

1495418042640	-17.8	-9.7	-32.6

1495418042650	-17.8	-9.7	-32.6

1495418042660	-17.8	-9.7	-32.6

1495418042670	-17.8	-9.7	-32.6

1495418042681	-17.8	-9.7	-32.6

1495418042690	-17.8	-9.7	-32.6

1495418042700	-17.8	-9.7	-32.6

1495418042710	-17.8	-9.7	-32.6

1495418042720	-17.8	-9.7	-32.6

1495418042730	-17.8	-9.7	-32.6

1495418042740	-17.8	-9.7	-32.6

1495418042750	-17.8	-9.7	-32.6

1495418042760	-17.8	-9.7	-32.6

1495418042774	-17.8	-9.7	-32.6

1495418042780	-17.8	-9.7	-32.6

1495418042790	-17.8	-9.7	-32.6

1495418042800	-17.8	-9.7	-32.6

1495418042810	-17.8	-9.7	-32.6

1495418042819	-17.8	-9.7	-32.6

1495418042830	-17.8	-9.7	-32.6

1495418042840	-17.8	-9.7	-32.6

1495418042850	-17.8	-9.7	-32.6

1495418042861	-17.8	-9.7	-32.6

1495418042870	-17.8	-9.7	-32.6

1495418042880	-17.8	-9.7	-32.6

1495418042890	-17.8	-9.7	-32.6

1495418042900	-17.8	-9.7	-32.6

1495418042911	-17.8	-9.7	-32.6

1495418042920	-17.8	-9.7	-32.6

1495418042930	-17.8	-9.7	-32.6

1495418042940	-17.8	-9.7	-32.6

1495418042950	-17.8	-9.7	-32.6

1495418042960	-17.8	-9.7	-32.6

1495418042970	-17.8	-9.7	-32.6

1495418042980	-17.8	-9.7	-32.6

1495418042990	-17.8	-9.7	-32.6

1495418043000	-17.8	-9.7	-32.6

1495418043010	-17.8	-9.7	-32.6

1495418043024	-17.8	-9.7	-32.6

1495418043031	-17.8	-9.7	-32.6

1495418043040	-17.8	-9.7	-32.6

1495418043050	-17.8	-9.7	-32.6

1495418043060	-17.8	-9.7	-32.6

1495418043070	-17.8	-9.7	-32.6

1495418043080	-17.8	-9.7	-32.6

1495418043090	-17.8	-9.7	-32.6

1495418043100	-17.8	-9.7	-32.6

1495418043111	-17.8	-9.7	-32.6

1495418043120	-17.8	-9.7	-32.6

1495418043130	-17.8	-9.7	-32.6

1495418043140	-17.8	-9.7	-32.6

1495418043150	-17.8	-9.7	-32.6

1495418043160	-17.8	-9.7	-32.6

1495418043169	-17.8	-9.7	-32.6

1495418043180	-17.8	-9.7	-32.6

1495418043191	-17.8	-9.7	-32.6

1495418043200	-17.8	-9.7	-32.6

1495418043211	-17.8	-9.7	-32.6

1495418043220	-17.8	-9.7	-32.6

1495418043231	-17.8	-9.7	-32.6

1495418043240	-17.8	-9.7	-32.6

1495418043251	-17.8	-9.7	-32.6

1495418043260	-17.8	-9.7	-32.6

1495418043273	-17.8	-9.7	-32.6

1495418043280	-17.8	-9.7	-32.6

1495418043290	-17.8	-9.7	-32.6

1495418043300	-17.8	-9.7	-32.6

1495418043311	-17.8	-9.7	-32.6

1495418043321	-17.8	-9.7	-32.6

1495418043334	-17.8	-10.1	-32.6

1495418043341	-17.8	-10.1	-32.6

1495418043374	-17.8	-10.1	-32.6

1495418043375	-17.8	-10.1	-32.6

1495418043376	-17.8	-10.1	-32.6

1495418043381	-17.8	-10.1	-32.6

1495418043391	-17.8	-10.1	-32.6

1495418043400	-17.8	-10.1	-32.6

1495418043411	-17.8	-10.1	-32.6

