1495996028566	39.92482333333333	-7.238058333333333

1495996029084	39.92482333333333	-7.238058333333333

1495996029586	39.92482333333333	-7.238058333333333

1495996030091	39.924816666666665	-7.238048333333334

1495996030604	39.924816666666665	-7.238048333333334

1495996031106	39.924816666666665	-7.238048333333334

1495996031610	39.924816666666665	-7.238048333333334

1495996032115	39.924816666666665	-7.238040000000001

1495996032619	39.924816666666665	-7.238040000000001

1495996033125	39.92481166666666	-7.238035

