1496063266098	40.27892640648935	-7.510375095746211

1496063266599	40.27892640648935	-7.510375095746211

1496063267103	40.27892640648935	-7.510375095746211

1496063267606	40.27892640648935	-7.510375095746211

1496063268109	40.27892640648935	-7.510375095746211

1496063268612	40.27892640648935	-7.510375095746211

1496063269115	40.27892640648935	-7.510375095746211

1496063269619	40.27892640648935	-7.510375095746211

1496063270122	40.27892640648935	-7.510375095746211

1496063270625	40.27892640648935	-7.510375095746211

