1495246086855	40.13883166666667	-7.498225000000001

1495246087359	40.13883166666667	-7.498225000000001

1495246087862	40.13883166666667	-7.498225000000001

1495246088366	40.13883166666667	-7.498225000000001

1495246088874	40.13883166666667	-7.498225000000001

1495246089386	40.13883166666667	-7.498225000000001

1495246089901	40.13883166666667	-7.498225000000001

1495246090413	40.13883166666667	-7.498225000000001

1495246090916	40.13883166666667	-7.498225000000001

1495246091420	40.13883166666667	-7.498225000000001

