1496139223980	0.0	0.0

1496139223986	0.0	0.0

1496139223989	0.0	0.0

1496139224183	0.0	0.0

1496139224259	0.0	0.0

1496139224487	0.0	0.0

1496139224491	0.0	0.0

1496139224494	0.0	0.0

1496139224688	0.0	0.0

1496139224771	0.0	0.0

1496139224992	0.0	0.0

1496139224997	0.0	0.0

1496139225002	0.0	0.0

1496139225193	0.0	0.0

1496139225274	0.0	0.0

1496139225498	0.0	0.0

1496139225502	0.0	0.0

1496139225507	0.0	0.0

1496139225710	0.0	0.0

1496139225782	0.0	0.0

1496139226004	0.0	0.0

1496139226018	0.0	0.0

1496139226023	0.0	0.0

1496139226214	0.0	0.0

1496139226287	0.0	0.0

1496139226519	0.0	0.0

1496139226523	0.0	0.0

1496139226527	0.0	0.0

1496139226720	0.0	0.0

1496139226791	0.0	0.0

1496139227025	0.0	0.0

1496139227029	0.0	0.0

1496139227035	0.0	0.0

1496139227235	0.0	0.0

1496139227295	0.0	0.0

1496139227530	0.0	0.0

1496139227534	0.0	0.0

1496139227540	0.0	0.0

1496139227739	0.0	0.0

1496139227798	0.0	0.0

1496139228036	0.0	0.0

1496139228041	0.0	0.0

1496139228044	0.0	0.0

1496139228244	0.0	0.0

1496139228304	0.0	0.0

1496139228540	0.0	0.0

1496139228549	0.0	0.0

1496139228552	0.0	0.0

1496139228763	0.0	0.0

1496139228807	0.0	0.0

